,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,3.7234275341033936,0.0,0.001999378204345703,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9526474386569093,0.9526474386569093,0.0,23
1,2.3290016651153564,0.0,0.002999544143676758,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.958832498366369,0.958832498366369,0.0,16
2,1.8820035457611084,0.0,0.003000974655151367,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9570077386070507,0.9570077386070507,0.0,21
3,1.1280033588409424,0.0,0.002998828887939453,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9594477998274374,0.9594477998274374,0.0,12
4,1.2960069179534912,0.0,0.0029969215393066406,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9592408885054993,0.9592408885054993,0.0,14
5,0.970003604888916,0.0,0.004000663757324219,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9615468172930697,0.9615468172930697,0.0,4
6,2.9394264221191406,0.0,0.002000093460083008,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9363084922010398,0.9363084922010398,0.0,24
7,2.7750024795532227,0.0,0.003000497817993164,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.958063121487246,0.958063121487246,0.0,18
8,1.6630079746246338,0.0,0.0029981136322021484,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9602260378178658,0.9602260378178658,0.0,11
9,1.078003168106079,0.0,0.002002716064453125,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9620308092861792,0.9620308092861792,0.0,3
10,0.6700081825256348,0.0,0.003999471664428711,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9575971731448764,0.9575971731448764,0.0,20
11,1.0229971408843994,0.0,0.0019998550415039062,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9612302360840372,0.9612302360840372,0.0,5
12,3.5174214839935303,0.0,0.0020067691802978516,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9579175704989155,0.9579175704989155,0.0,19
13,1.9879958629608154,0.0,0.0020008087158203125,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9607460420733029,0.9607460420733029,0.0,7
14,1.1420011520385742,0.0,0.003999948501586914,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9567462879276952,0.9567462879276952,0.0,22
15,1.686995029449463,0.0,0.003999233245849609,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.963928726640591,0.963928726640591,0.0,1
16,1.6439926624298096,0.0,0.0029990673065185547,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9608140290106084,0.9608140290106084,0.0,6
17,0.7270021438598633,0.0,0.002996206283569336,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9605406583823851,0.9605406583823851,0.0,8
18,3.278316020965576,0.0,0.002000093460083008,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9584692324418351,0.9584692324418351,0.0,17
19,1.5759994983673096,0.0,0.003999471664428711,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9592544429995665,0.9592544429995665,0.0,13
20,1.7134242057800293,0.0,0.0019998550415039062,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9628496503496504,0.9628496503496504,0.0,2
21,0.9510018825531006,0.0,0.0039980411529541016,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.96045197740113,0.96045197740113,0.0,10
22,1.0589959621429443,0.0,0.0029993057250976562,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9591174561972745,0.9591174561972745,0.0,15
23,1.0764260292053223,0.0,0.0030007362365722656,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9605177993527508,0.9605177993527508,0.0,9
