n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1,2.713196039199829,0.0,0.8736674785614014,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
1,2.2581748962402344,0.0,0.22850561141967773,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,2.0319604873657227,0.0,0.9917569160461426,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
1,1.8612236976623535,0.0,0.2278134822845459,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,2.798382520675659,0.0,0.8515684604644775,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
1,1.7925543785095215,0.0,0.23940610885620117,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,2.000401735305786,0.0,1.023315668106079,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
1,1.9723060131072998,0.0,0.24829840660095215,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,1.9753456115722656,0.0,0.851548433303833,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
1,1.88930344581604,0.0,0.2552199363708496,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,2.1171329021453857,0.0,0.935234785079956,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
1,1.9143195152282715,0.0,0.2586827278137207,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,1.3975694179534912,0.0,0.5224153995513916,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9464087169223927,0.9464087169223927,0.0,9
1,1.247443675994873,0.0,0.10767364501953125,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9464087169223927,0.9464087169223927,0.0,9
1,1.4389300346374512,0.0,0.47261595726013184,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.946483856700575,0.946483856700575,0.0,1
