,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,149.91661095619202,0.0,4.5518105030059814,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8936724242687267,0.8936724242687267,0.0,13
1,204.56319618225098,0.0,71.88768172264099,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8255803284705019,0.8255803284705019,0.0,18
2,149.62632012367249,0.0,4.424099922180176,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8936724242687267,0.8936724242687267,0.0,13
3,177.17240691184998,0.0,53.17924118041992,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8846019553072626,0.8846019553072626,0.0,17
4,150.40196442604065,0.0,4.630984306335449,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8936724242687267,0.8936724242687267,0.0,13
5,154.16483116149902,0.0,47.23118233680725,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8963014172139647,0.8963014172139647,0.0,4
6,140.19521522521973,0.0,3.919372320175171,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.894723160904601,0.894723160904601,0.0,10
7,176.7961142063141,0.0,51.91431403160095,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8855148342059336,0.8855148342059336,0.0,16
8,139.8044035434723,0.0,3.982285976409912,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.894723160904601,0.894723160904601,0.0,10
9,152.67618656158447,0.0,13.91267466545105,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8961511789181693,0.8961511789181693,0.0,5
10,139.82618641853333,0.0,3.878007650375366,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.894723160904601,0.894723160904601,0.0,10
11,133.6320676803589,0.0,46.98738408088684,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8984836802878438,0.8984836802878438,0.0,1
12,171.43797206878662,0.0,3.208862781524658,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8948189221971928,0.8948189221971928,0.0,7
13,152.61411952972412,0.0,46.61066389083862,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8949969652302089,0.8949969652302089,0.0,6
14,170.9533452987671,0.0,3.06628155708313,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8948189221971928,0.8948189221971928,0.0,7
15,57.00014114379883,0.0,8.762794733047485,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8977262903086366,0.8977262903086366,0.0,3
16,65.56234645843506,0.0,2.4274344444274902,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8948189221971928,0.8948189221971928,0.0,7
17,73.62699770927429,0.0,32.42653465270996,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8983975451755881,0.8983975451755881,0.0,2
