,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.00899815559387207,0.0,6.040878534317017,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8995521433141395,0.8995521433141395,0.0,10
1,0.014999151229858398,0.0,4.7084596157073975,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9224904701397714,0.9224904701397714,0.0,4
2,0.004001617431640625,0.0,5.964877367019653,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8963268854596826,0.8963268854596826,0.0,11
3,0.012001514434814453,0.0,4.727460861206055,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9188957842927455,0.9188957842927455,0.0,6
4,0.007002830505371094,0.0,6.132877588272095,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9049235993208827,0.9049235993208827,0.0,7
5,0.01100015640258789,0.0,4.77345609664917,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9267778012238869,0.9267778012238869,0.0,1
6,0.012002229690551758,0.0,6.1248779296875,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.896061975468044,0.896061975468044,0.0,12
7,0.01300501823425293,0.0,4.714467525482178,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9238945578231292,0.9238945578231292,0.0,2
8,0.003998279571533203,0.0,6.09887957572937,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9016183986371379,0.9016183986371379,0.0,8
9,0.01300501823425293,0.0,4.735458850860596,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9235964542000845,0.9235964542000845,0.0,3
10,0.016004323959350586,0.0,6.087875843048096,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8998710786420284,0.8998710786420284,0.0,9
11,0.0040013790130615234,0.0,4.728464126586914,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9205944798301486,0.9205944798301486,0.0,5
