,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,3.257599115371704,0.0,0.002002716064453125,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9437248771773112,0.9437248771773112,0.0,23
1,1.8927946090698242,0.0,0.0019991397857666016,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9533888763791938,0.9533888763791938,0.0,21
2,1.582798719406128,0.0,0.002997875213623047,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9562092971030766,0.9562092971030766,0.0,15
3,1.195324420928955,0.0,0.002997159957885742,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9582397844634036,0.9582397844634036,0.0,10
4,0.656320333480835,0.0,0.0030014514923095703,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9593818984547462,0.9593818984547462,0.0,7
5,1.0253205299377441,0.0,0.003000020980834961,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9593604263824117,0.9593604263824117,0.0,8
6,4.25620436668396,0.0,0.0009999275207519531,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9559608540925267,0.9559608540925267,0.0,16
7,2.0967938899993896,0.0,0.0030012130737304688,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9564827276805742,0.9564827276805742,0.0,14
8,1.4197924137115479,0.0,0.0030002593994140625,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9533678756476683,0.9533678756476683,0.0,22
9,1.2387843132019043,0.0,0.003996849060058594,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9601069757075996,0.9601069757075996,0.0,3
10,1.0293140411376953,0.0,0.00299835205078125,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9601247493873913,0.9601247493873913,0.0,2
11,0.7681183815002441,0.0,0.003998994827270508,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.959625250948026,0.959625250948026,0.0,6
12,3.284396171569824,0.0,0.001999378204345703,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9543828264758498,0.9543828264758498,0.0,18
13,1.6385924816131592,0.0,0.0039997100830078125,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9558558558558558,0.9558558558558558,0.0,17
14,0.9941186904907227,0.0,0.0029997825622558594,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9570085087326468,0.9570085087326468,0.0,12
15,1.0584721565246582,0.0,0.0030002593994140625,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9598758590113056,0.9598758590113056,0.0,4
16,0.904473066329956,0.0,0.0040013790130615234,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9567942690843966,0.9567942690843966,0.0,13
17,0.6034743785858154,0.0,0.0029997825622558594,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,24
18,2.539884090423584,0.0,0.003000020980834961,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9535770352096883,0.9535770352096883,0.0,20
19,1.9182789325714111,0.0,0.0030007362365722656,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9585108768782238,0.9585108768782238,0.0,9
20,1.1784684658050537,0.0,0.0019981861114501953,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9576082106202588,0.9576082106202588,0.0,11
21,0.9399960041046143,0.0,0.003000974655151367,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9596631205673758,0.9596631205673758,0.0,5
22,0.8069989681243896,0.0,0.0019996166229248047,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.954227733934611,0.954227733934611,0.0,19
23,0.7199954986572266,0.0,0.002001047134399414,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9603016189842537,0.9603016189842537,0.0,1
