,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.030364513397216797,0.0,63.04334616661072,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",,,,-2147483648
1,0.01405787467956543,0.0,109.42874336242676,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.7877669390983391,0.7877669390983391,0.0,-2147483648
2,0.030364513397216797,0.0,133.71529507637024,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7693298969072164,0.7693298969072164,0.0,-2147483648
3,0.030364513397216797,0.0,124.9265079498291,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7799284469314742,0.7799284469314742,0.0,-2147483648
4,0.030364513397216797,0.0,129.3578221797943,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7789399042722922,0.7789399042722922,0.0,-2147483648
5,0.030364513397216797,0.0,129.97935032844543,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.787712464589235,0.787712464589235,0.0,-2147483648
6,0.030364513397216797,0.0,133.21871280670166,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7720353659648164,0.7720353659648164,0.0,-2147483648
7,0.030364513397216797,0.0,125.37519025802612,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7800181653042688,0.7800181653042688,0.0,-2147483648
8,0.030364513397216797,0.0,131.13018321990967,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7765293383270913,0.7765293383270913,0.0,-2147483648
9,0.030364513397216797,0.0,128.08369541168213,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7830960854092526,0.7830960854092526,0.0,-2147483648
10,0.030364513397216797,0.0,134.63960671424866,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7703636363636364,0.7703636363636364,0.0,-2147483648
11,0.030364513397216797,0.0,110.64385080337524,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7782821863083348,0.7782821863083348,0.0,-2147483648
