,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,7.004910230636597,0.0,0.2067265510559082,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8887751620607302,0.8887751620607302,0.0,12
1,13.261182069778442,0.0,0.4080343246459961,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8905756929637526,0.8905756929637526,0.0,2
2,24.28742003440857,0.0,0.7362854480743408,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.89097263660387,0.89097263660387,0.0,1
3,34.58675241470337,0.0,0.9887876510620117,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8900434375266161,0.8900434375266161,0.0,5
4,44.22781300544739,0.0,1.217782974243164,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8900621646938602,0.8900621646938602,0.0,3
5,54.25878620147705,0.0,1.5056297779083252,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8900051081219139,0.8900051081219139,0.0,6
6,7.544778108596802,0.0,0.2138833999633789,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8891354442263378,0.8891354442263378,0.0,11
7,14.31883454322815,0.0,0.33032655715942383,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8892108402931651,0.8892108402931651,0.0,10
8,26.146548986434937,0.0,0.6277837753295898,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8894754768392371,0.8894754768392371,0.0,7
9,36.65261650085449,0.0,0.8993518352508545,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8900621646938602,0.8900621646938602,0.0,3
10,47.702536821365356,0.0,1.1808180809020996,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8892485943090815,0.8892485943090815,0.0,9
11,57.78830289840698,0.0,1.4599840641021729,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8894373989275682,0.8894373989275682,0.0,8
